,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2002-01-01,12670.873000631002,-4297.072692769322,27893.61175101118,12670.873000631002,12670.873000631002,-0.0639652620000048,-0.0639652620000048,-0.0639652620000048,-0.0639652620000048,-0.0639652620000048,-0.0639652620000048,0.0,0.0,0.0,11860.377289376853
1,2002-02-01,13016.214519020517,-5969.367141449634,26411.780552228243,13016.214519020517,13016.214519020517,-0.19152865661558183,-0.19152865661558183,-0.19152865661558183,-0.19152865661558183,-0.19152865661558183,-0.19152865661558183,0.0,0.0,0.0,10523.236437972286
2,2002-03-01,13328.135890469113,-3735.162782217249,29736.47661784847,13328.135890469113,13328.135890469113,0.004340284429587338,0.004340284429587338,0.004340284429587338,0.004340284429587338,0.004340284429587338,0.004340284429587338,0.0,0.0,0.0,13385.983791149942
3,2002-04-01,13673.47740885863,-774.98587371796,32325.376409471715,13673.47740885863,13673.47740885863,0.1362515938705886,0.1362515938705886,0.1362515938705886,0.1362515938705886,0.1362515938705886,0.1362515938705886,0.0,0.0,0.0,15536.510499569104
4,2002-05-01,14007.678878267838,-7051.502589361532,26350.38622086302,14007.678878267838,14007.678878267838,-0.24889127324562615,-0.24889127324562615,-0.24889127324562615,-0.24889127324562615,-0.24889127324562615,-0.24889127324562615,0.0,0.0,0.0,10521.289847039892
5,2002-06-01,14353.020396657355,-1861.9860201116085,32558.910150762695,14353.020396657355,14353.020396657355,0.06222770210612796,0.06222770210612796,0.06222770210612796,0.06222770210612796,0.06222770210612796,0.06222770210612796,0.0,0.0,0.0,15246.175874223727
6,2002-07-01,14687.221866066566,-1648.0657730528694,33241.17425876075,14687.221866066566,14687.221866066566,0.13181424957373927,0.13181424957373927,0.13181424957373927,0.13181424957373927,0.13181424957373927,0.13181424957373927,0.0,0.0,0.0,16623.206994665146
7,2002-08-01,15032.563384456082,-3640.9133959614,29465.743637375654,15032.563384456082,15032.563384456082,-0.1541239686405596,-0.1541239686405596,-0.1541239686405596,-0.1541239686405596,-0.1541239686405596,-0.1541239686405596,0.0,0.0,0.0,12715.68505680295
8,2002-09-01,15377.904909791125,4569.096063070582,39070.26456027758,15377.904909791125,15377.904909791125,0.40219175464437973,0.40219175464437973,0.40219175464437973,0.40219175464437973,0.40219175464437973,0.40219175464437973,0.0,0.0,0.0,21562.771468214436
9,2002-10-01,15712.106385921812,162.83320142040952,33381.026725565585,15712.106385921812,15712.106385921812,0.09404240926319371,0.09404240926319371,0.09404240926319371,0.09404240926319371,0.09404240926319371,0.09404240926319371,0.0,0.0,0.0,17189.710725053512
10,2002-11-01,16057.447911256859,-4066.6583753098403,30276.595494015983,16057.447911256859,16057.447911256859,-0.19774445010932382,-0.19774445010932382,-0.19774445010932382,-0.19774445010932382,-0.19774445010932382,-0.19774445010932382,0.0,0.0,0.0,12882.17670388626
11,2002-12-01,16391.649387387548,1473.3149988450652,35475.86351508038,16391.649387387548,16391.649387387548,0.005017989103302575,0.005017989103302575,0.005017989103302575,0.005017989103302575,0.005017989103302575,0.005017989103302575,0.0,0.0,0.0,16473.902505398615
12,2003-01-01,16736.99091272259,-1004.1668606990826,32586.56878005747,16736.99091272259,16736.99091272259,-0.06369600931662986,-0.06369600931662986,-0.06369600931662986,-0.06369600931662986,-0.06369600931662986,-0.06369600931662986,0.0,0.0,0.0,15670.911383613464
13,2003-02-01,17082.332438057634,-3190.115009629384,29635.034759857226,17082.332438057634,17082.332438057634,-0.18950509208923072,-0.18950509208923072,-0.18950509208923072,-0.18950509208923072,-0.18950509208923072,-0.18950509208923072,0.0,0.0,0.0,13845.14345628467
14,2003-03-01,17394.25381577961,203.3806788540861,33950.31389118027,17394.25381577961,17394.25381577961,0.005639269846819006,0.005639269846819006,0.005639269846819006,0.005639269846819006,0.005639269846819006,0.005639269846819006,0.0,0.0,0.0,17492.344706830856
15,2003-04-01,17739.595341114655,3395.115948766182,36082.49136599183,17739.595341114655,17739.595341114655,0.1291631855018901,0.1291631855018901,0.1291631855018901,0.1291631855018901,0.1291631855018901,0.1291631855018901,0.0,0.0,0.0,20030.89798488751
16,2003-05-01,18073.796821256605,-2523.580923693292,29513.34581522373,18073.796821256605,18073.796821256605,-0.2506434742584142,-0.2506434742584142,-0.2506434742584142,-0.2506434742584142,-0.2506434742584142,-0.2506434742584142,0.0,0.0,0.0,13543.717592936166
17,2003-06-01,18419.138350736623,1214.2698995527264,36016.70163619256,18419.138350736623,18419.138350736623,0.06652236440210088,0.06652236440210088,0.06652236440210088,0.06652236440210088,0.06652236440210088,0.06652236440210088,0.0,0.0,0.0,19644.422984077035
18,2003-07-01,18753.339830878573,4767.295033508583,39368.74953822283,18753.339830878573,18753.339830878573,0.13234494047239428,0.13234494047239428,0.13234494047239428,0.13234494047239428,0.13234494047239428,0.13234494047239428,0.0,0.0,0.0,21235.249474454777
19,2003-08-01,19098.681360358594,-1280.327258257846,32400.42280692343,19098.681360358594,19098.681360358594,-0.15223313091900031,-0.15223313091900031,-0.15223313091900031,-0.15223313091900031,-0.15223313091900031,-0.15223313091900031,0.0,0.0,0.0,16191.229300446852
20,2003-09-01,19444.02288983861,10613.053268061934,43353.19727089503,19444.02288983861,19444.02288983861,0.4025772315142948,0.4025772315142948,0.4025772315142948,0.4025772315142948,0.4025772315142948,0.4025772315142948,0.0,0.0,0.0,27271.743794330414
21,2003-10-01,19778.224369980562,3647.1159280662737,38402.96495166029,19778.224369980562,19778.224369980562,0.08910496576965093,0.08910496576965093,0.08910496576965093,0.08910496576965093,0.08910496576965093,0.08910496576965093,0.0,0.0,0.0,21540.56237545216
22,2003-11-01,20123.565899460576,-522.6467667336153,32228.678757441794,20123.565899460576,20123.565899460576,-0.1979984353434722,-0.1979984353434722,-0.1979984353434722,-0.1979984353434722,-0.1979984353434722,-0.1979984353434722,0.0,0.0,0.0,16139.13133783613
23,2003-12-01,20457.76738131331,3697.8816007465666,37511.15012094179,20457.76738131331,20457.76738131331,0.008049889026476555,0.008049889026476555,0.008049889026476555,0.008049889026476555,0.008049889026476555,0.008049889026476555,0.0,0.0,0.0,20622.450138462358
24,2004-01-01,20803.10891256114,2118.4375544074787,35536.52436399359,20803.10891256114,20803.10891256114,-0.06343052086717582,-0.06343052086717582,-0.06343052086717582,-0.06343052086717582,-0.06343052086717582,-0.06343052086717582,0.0,0.0,0.0,19483.5568785808
