,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2014-03-01,1689.718818198,965.5631741924541,1574.4801779208804,1689.718818198,1689.718818198,-0.2564764340265793,-0.2564764340265793,-0.2564764340265793,-0.2564764340265793,-0.2564764340265793,-0.2564764340265793,0.0,0.0,0.0,1256.345761198971
1,2014-04-01,1698.650810140692,1156.8090047491132,1789.41050838513,1698.650810140692,1698.650810140692,-0.1428766510968581,-0.1428766510968581,-0.1428766510968581,-0.1428766510968581,-0.1428766510968581,-0.1428766510968581,0.0,0.0,0.0,1455.9532710048252
2,2014-05-01,1707.294673311039,1642.0313347587105,2235.4117137866383,1707.294673311039,1707.294673311039,0.1380460069109984,0.1380460069109984,0.1380460069109984,0.1380460069109984,0.1380460069109984,0.1380460069109984,0.0,0.0,0.0,1942.9798855820454
3,2014-06-01,1716.2266652537312,1411.7422680673726,2017.1058901580002,1716.2266652537312,1716.2266652537312,0.0015307344117718724,0.0015307344117718724,0.0015307344117718724,0.0015307344117718724,0.0015307344117718724,0.0015307344117718724,0.0,0.0,0.0,1718.8537524686355
4,2014-07-01,1724.8705284311595,1528.4023707878239,2122.2745185434546,1724.8705284311595,1724.8705284311595,0.06367620404948533,0.06367620404948533,0.06367620404948533,0.06367620404948533,0.06367620404948533,0.06367620404948533,0.0,0.0,0.0,1834.7037361584858
5,2014-08-01,1733.8025203811692,1488.4254260575779,2133.078230867786,1733.8025203811692,1733.8025203811692,0.046788756757686234,0.046788756757686234,0.046788756757686234,0.046788756757686234,0.046788756757686234,0.046788756757686234,0.0,0.0,0.0,1814.924984773147
6,2014-09-01,1742.7345123311784,1781.7306015030865,2389.391369340013,1742.7345123311784,1742.7345123311784,0.1986638558297516,0.1986638558297516,0.1986638558297516,0.1986638558297516,0.1986638558297516,0.1986638558297516,0.0,0.0,0.0,2088.952870238472
7,2014-10-01,1751.3783755035042,1550.6030435265259,2194.891876572185,1751.3783755035042,1751.3783755035042,0.06616317025925494,0.06616317025925494,0.06616317025925494,0.06616317025925494,0.06616317025925494,0.06616317025925494,0.0,0.0,0.0,1867.2551211503198
8,2014-11-01,1760.3103674482404,1479.7982953429819,2107.29660656616,1760.3103674482404,1760.3103674482404,0.014600641029568318,0.014600641029568318,0.014600641029568318,0.014600641029568318,0.014600641029568318,0.014600641029568318,0.0,0.0,0.0,1786.0120272239797
9,2014-12-01,1768.95423062749,1427.649629080777,2056.1753136114103,1768.95423062749,1768.95423062749,-0.012790983339766346,-0.012790983339766346,-0.012790983339766346,-0.012790983339766346,-0.012790983339766346,-0.012790983339766346,0.0,0.0,0.0,1746.3275665347246
10,2015-01-01,1777.8862225793814,1296.4705669526443,1940.5038204570426,1777.8862225793814,1777.8862225793814,-0.09676114103056035,-0.09676114103056035,-0.09676114103056035,-0.09676114103056035,-0.09676114103056035,-0.09676114103056035,0.0,0.0,0.0,1605.8559230600877
11,2015-02-01,1786.8182145312726,1715.818306925603,2376.7002871227805,1786.8182145312726,1786.8182145312726,0.14592142854364096,0.14592142854364096,0.14592142854364096,0.14592142854364096,0.14592142854364096,0.14592142854364096,0.0,0.0,0.0,2047.5532809434737
12,2015-03-01,1794.8858201731377,1086.1650926007067,1704.92166606961,1794.8858201731377,1794.8858201731377,-0.2280951246045535,-0.2280951246045535,-0.2280951246045535,-0.2280951246045535,-0.2280951246045535,-0.2280951246045535,0.0,0.0,0.0,1385.4811153697997
13,2015-04-01,1803.8178121337737,1196.6835417590898,1802.9140731679638,1803.8178121337737,1803.8178121337737,-0.17165124514525124,-0.17165124514525124,-0.17165124514525124,-0.17165124514525124,-0.17165124514525124,-0.17165124514525124,0.0,0.0,0.0,1494.1902386658287
14,2015-05-01,1812.4616753214857,1877.2406641713274,2476.7130226884533,1812.4616753214857,1812.4616753214857,0.19509567198415556,0.19509567198415556,0.19509567198415556,0.19509567198415556,0.19509567198415556,0.19509567198415556,0.0,0.0,0.0,2166.0651038138594
15,2015-06-01,1821.393667290188,1458.2133960066317,2070.6401094864345,1821.393667290188,1821.393667290188,-0.02871297213342261,-0.02871297213342261,-0.02871297213342261,-0.02871297213342261,-0.02871297213342261,-0.02871297213342261,0.0,0.0,0.0,1769.0960416772923
16,2015-07-01,1830.0375304857064,1573.9686173317587,2217.9104441216264,1830.0375304857064,1830.0375304857064,0.03969930531410561,0.03969930531410561,0.03969930531410561,0.03969930531410561,0.03969930531410561,0.03969930531410561,0.0,0.0,0.0,1902.6887491447305
